"x","y","u"
2.3,5.3,132.925082
2.3,5.4,132.827804
2.3,5.5,132.730206
2.3,5.6,132.632779
2.3,5.7,132.535957
2.3,5.8,132.440123
2.3,5.9,132.345612
2.3,6,132.252714
2.3,6.1,132.161676
2.3,6.2,132.072709
2.3,6.3,131.985989
2.3,6.4,131.901658
2.3,6.5,131.819831
2.3,6.6,131.740596
2.3,6.7,131.664019
2.3,6.8,131.590141
2.3,6.9,131.518988
2.3,7,131.450567
2.3,7.1,131.384871
2.3,7.2,131.321881
2.3,7.3,131.261564
2.3,7.4,131.20388
2.3,7.5,131.14878
2.3,7.6,131.096206
2.3,7.7,131.046098
2.3,7.8,130.998388
2.3,7.9,130.953006
2.3,8,130.909877
2.3,8.1,130.868926
2.3,8.2,130.830077
2.3,8.3,130.79325
2.3,8.4,130.758367
2.3,8.5,130.72535
2.3,8.6,130.694122
2.3,8.7,130.664605
2.3,8.8,130.636723
2.3,8.9,130.610403
2.3,9,130.585571
2.3,9.1,130.562158
2.3,9.2,130.540093
2.3,9.3,130.519311
2.3,9.4,130.499747
2.3,9.5,130.481338
2.3,9.6,130.464024
2.3,9.7,130.447748
2.3,9.8,130.432454
2.3,9.9,130.418089
2.3,10,130.404602
2.4,2.5,129.926436
2.4,2.6,130.349955
2.4,2.7,130.730262
2.4,2.8,131.069622
2.4,2.9,131.370289
2.4,3,131.634501
2.4,3.1,131.864468
2.4,3.2,132.062365
2.4,3.3,132.230328
2.4,3.4,132.370441
2.4,3.5,132.484736
2.4,3.6,132.575184
2.4,3.7,132.64369
2.4,3.8,132.69209
2.4,3.9,132.722147
2.4,4,132.735546
2.4,4.1,132.733894
2.4,4.2,132.718719
2.4,4.3,132.691466
2.4,4.4,132.653497
2.4,4.5,132.606094
2.4,4.6,132.550458
2.4,4.7,132.487707
2.4,4.8,132.418884
2.4,4.9,132.34495
2.4,5,132.266797
2.4,5.1,132.18524
2.4,5.2,132.101027
2.4,5.3,132.014839
2.4,5.4,131.927293
2.4,5.5,131.838946
2.4,5.6,131.750297
2.4,5.7,131.661793
2.4,5.8,131.57383
2.4,5.9,131.486754
2.4,6,131.400872
2.4,6.1,131.316448
2.4,6.2,131.233706
2.4,6.3,131.152839
2.4,6.4,131.074006
2.4,6.5,130.997339
2.4,6.6,130.922942
2.4,6.7,130.850896
2.4,6.8,130.781259
2.4,6.9,130.714072
2.4,7,130.649358
2.4,7.1,130.587123
2.4,7.2,130.527362
2.4,7.3,130.470058
2.4,7.4,130.415181
2.4,7.5,130.362696
2.4,7.6,130.312557
2.4,7.7,130.264715
2.4,7.8,130.219112
2.4,7.9,130.175688
2.4,8,130.134379
2.4,8.1,130.095119
2.4,8.2,130.057838
2.4,8.3,130.022468
2.4,8.4,129.988937
2.4,8.5,129.957173
2.4,8.6,129.927107
2.4,8.7,129.898667
2.4,8.8,129.871783
2.4,8.9,129.846387
2.4,9,129.822412
2.4,9.1,129.799791
2.4,9.2,129.77846
2.4,9.3,129.758357
2.4,9.4,129.739421
2.4,9.5,129.721593
2.4,9.6,129.704817
2.4,9.7,129.689038
2.4,9.8,129.674203
2.4,9.9,129.660263
2.4,10,129.647169
2.5,2.6,129.080806
2.5,2.7,129.465547
2.5,2.8,129.811073
2.5,2.9,130.119434
2.5,3,130.392675
2.5,3.1,130.632821
2.5,3.2,130.841877
2.5,3.3,131.021815
2.5,3.4,131.17457
2.5,3.5,131.302034
2.5,3.6,131.406048
2.5,3.7,131.488401
2.5,3.8,131.550821
2.5,3.9,131.594973
2.5,4,131.622456
2.5,4.1,131.634801
2.5,4.2,131.633466
2.5,4.3,131.619837
2.5,4.4,131.595226
2.5,4.5,131.56087
2.5,4.6,131.517934
2.5,4.7,131.467506
2.5,4.8,131.410604
2.5,4.9,131.348174
2.5,5,131.281089
2.5,5.1,131.210159
2.5,5.2,131.136126
2.5,5.3,131.059669
2.5,5.4,130.981406
2.5,5.5,130.901899
2.5,5.6,130.821654
2.5,5.7,130.741126
2.5,5.8,130.66072
2.5,5.9,130.580795
2.5,6,130.501671
2.5,6.1,130.423622
2.5,6.2,130.34689
2.5,6.3,130.271681
2.5,6.4,130.198169
2.5,6.5,130.1265
2.5,6.6,130.056794
2.5,6.7,129.989146
2.5,6.8,129.923629
2.5,6.9,129.860299
2.5,7,129.799191
2.5,7.1,129.740327
2.5,7.2,129.683714
2.5,7.3,129.629347
2.5,7.4,129.577211
2.5,7.5,129.52728
2.5,7.6,129.47952
2.5,7.7,129.433893
2.5,7.8,129.390351
2.5,7.9,129.348844
2.5,8,129.309318
2.5,8.1,129.271715
2.5,8.2,129.235973
2.5,8.3,129.202031
2.5,8.4,129.169826
2.5,8.5,129.139293
2.5,8.6,129.110368
2.5,8.7,129.082986
2.5,8.8,129.057084
2.5,8.9,129.032597
2.5,9,129.009463
2.5,9.1,128.987622
2.5,9.2,128.967014
2.5,9.3,128.947579
2.5,9.4,128.929262
2.5,9.5,128.912006
2.5,9.6,128.89576
2.5,9.7,128.880471
2.5,9.8,128.866089
2.5,9.9,128.852568
2.5,10,128.839861
2.6,2.7,128.198521
2.6,2.8,128.548068
2.6,2.9,128.862023
2.6,3,129.142244
2.6,3.1,129.390582
2.6,3.2,129.608875
2.6,3.3,129.798939
2.6,3.4,129.962562
2.6,3.5,130.101499
2.6,3.6,130.217465
2.6,3.7,130.312132
2.6,3.8,130.38712
2.6,3.9,130.443998
2.6,4,130.484277
2.6,4.1,130.509408
2.6,4.2,130.52078
2.6,4.3,130.519717
2.6,4.4,130.507477
2.6,4.5,130.48525
2.6,4.6,130.454162
2.6,4.7,130.415267
2.6,4.8,130.369556
2.6,4.9,130.317952
2.6,5,130.261315
2.6,5.1,130.200439
2.6,5.2,130.136059
2.6,5.3,130.068849
2.6,5.4,129.999426
2.6,5.5,129.928353
2.6,5.6,129.856139
2.6,5.7,129.783247
2.6,5.8,129.710087
2.6,5.9,129.637031
2.6,6,129.564404
2.6,6.1,129.492497
2.6,6.2,129.421561
2.6,6.3,129.351814
2.6,6.4,129.283445
2.6,6.5,129.216613
2.6,6.6,129.151451
2.6,6.7,129.088068
2.6,6.8,129.02655
2.6,6.9,128.966966
2.6,7,128.909365
2.6,7.1,128.853782
2.6,7.2,128.800235
2.6,7.3,128.748731
2.6,7.4,128.699267
2.6,7.5,128.651829
2.6,7.6,128.606393
2.6,7.7,128.56293
2.6,7.8,128.521404
2.6,7.9,128.481774
2.6,8,128.443993
2.6,8.1,128.408012
2.6,8.2,128.373778
2.6,8.3,128.341237
2.6,8.4,128.310333
2.6,8.5,128.281007
2.6,8.6,128.253203
2.6,8.7,128.22686
2.6,8.8,128.201921
2.6,8.9,128.178327
2.6,9,128.156022
2.6,9.1,128.134948
2.6,9.2,128.11505
2.6,9.3,128.096273
2.6,9.4,128.078565
2.6,9.5,128.061874
2.6,9.6,128.046149
2.6,9.7,128.031343
2.6,9.8,128.017408
2.6,9.9,128.004299
2.6,10,127.991974
2.7,2.8,127.287729
2.7,2.9,127.605331
2.7,3,127.890625
2.7,3.1,128.145296
2.7,3.2,128.371022
2.7,3.3,128.569468
2.7,3.4,128.74228
2.7,3.5,128.891081
2.7,3.6,129.01746
2.7,3.7,129.122975
2.7,3.8,129.209141
2.7,3.9,129.277428
2.7,4,129.329261
2.7,4.1,129.366009
2.7,4.2,129.38899
2.7,4.3,129.399465
2.7,4.4,129.398635
2.7,4.5,129.387642
2.7,4.6,129.367567
2.7,4.7,129.339432
2.7,4.8,129.304196
2.7,4.9,129.262757
2.7,5,129.215954
2.7,5.1,129.164567
2.7,5.2,129.10932
2.7,5.3,129.050879
2.7,5.4,128.989858
2.7,5.5,128.926816
2.7,5.6,128.862266
2.7,5.7,128.796671
2.7,5.8,128.730451
2.7,5.9,128.66398
2.7,6,128.597596
2.7,6.1,128.531595
2.7,6.2,128.46624
2.7,6.3,128.401762
2.7,6.4,128.338359
2.7,6.5,128.276203
2.7,6.6,128.215438
2.7,6.7,128.156187
2.7,6.8,128.098547
2.7,6.9,128.0426
2.7,7,127.988407
2.7,7.1,127.936013
2.7,7.2,127.885449
2.7,7.3,127.836735
2.7,7.4,127.789876
2.7,7.5,127.744869
2.7,7.6,127.701701
2.7,7.7,127.660352
2.7,7.8,127.620796
2.7,7.9,127.583
2.7,8,127.546927
2.7,8.1,127.512534
2.7,8.2,127.479777
2.7,8.3,127.448609
2.7,8.4,127.41898
2.7,8.5,127.390839
2.7,8.6,127.364133
2.7,8.7,127.338811
2.7,8.8,127.314818
2.7,8.9,127.292103
2.7,9,127.270611
2.7,9.1,127.250291
2.7,9.2,127.231092
2.7,9.3,127.212963
2.7,9.4,127.195854
2.7,9.5,127.179717
2.7,9.6,127.164507
2.7,9.7,127.150176
2.7,9.8,127.136681
2.7,9.9,127.123979
2.7,10,127.112031
2.8,2.9,126.355871
2.8,3,126.644472
2.8,3.1,126.903745
2.8,3.2,127.135216
2.8,3.3,127.340406
2.8,3.4,127.520824
2.8,3.5,127.677964
2.8,3.6,127.813296
2.8,3.7,127.928263
2.8,3.8,128.024276
2.8,3.9,128.10271
2.8,4,128.164901
2.8,4.1,128.212139
2.8,4.2,128.245668
2.8,4.3,128.266684
2.8,4.4,128.276331
2.8,4.5,128.2757
2.8,4.6,128.265828
2.8,4.7,128.247696
2.8,4.8,128.222233
2.8,4.9,128.190307
2.8,5,128.152738
2.8,5.1,128.110285
2.8,5.2,128.063659
2.8,5.3,128.013516
2.8,5.4,127.960462
2.8,5.5,127.905054
2.8,5.6,127.847802
2.8,5.7,127.789171
2.8,5.8,127.729583
2.8,5.9,127.669419
2.8,6,127.60902
2.8,6.1,127.548693
2.8,6.2,127.488708
2.8,6.3,127.429304
2.8,6.4,127.370691
2.8,6.5,127.313049
2.8,6.6,127.256536
2.8,6.7,127.201283
2.8,6.8,127.147401
2.8,6.9,127.094981
2.8,7,127.044095
2.8,7.1,126.994801
2.8,7.2,126.947139
2.8,7.3,126.901138
2.8,7.4,126.856816
2.8,7.5,126.814179
2.8,7.6,126.773224
2.8,7.7,126.733939
2.8,7.8,126.696307
2.8,7.9,126.660304
2.8,8,126.6259
2.8,8.1,126.593061
2.8,8.2,126.56175
2.8,8.3,126.531927
2.8,8.4,126.503547
2.8,8.5,126.476567
2.8,8.6,126.45094
2.8,8.7,126.426619
2.8,8.8,126.403555
2.8,8.9,126.381702
2.8,9,126.361009
2.8,9.1,126.341431
2.8,9.2,126.322918
2.8,9.3,126.305426
2.8,9.4,126.288907
2.8,9.5,126.273317
2.8,9.6,126.258611
2.8,9.7,126.244749
2.8,9.8,126.231687
2.8,9.9,126.219387
2.8,10,126.207809
2.9,3,125.409708
2.9,3.1,125.671979
2.9,3.2,125.907623
2.9,3.3,126.118025
2.9,3.4,126.304562
2.9,3.5,126.468604
2.9,3.6,126.611505
2.9,3.7,126.734597
2.9,3.8,126.83919
2.9,3.9,126.926565
2.9,4,126.997967
2.9,4.1,127.05461
2.9,4.2,127.097663
2.9,4.3,127.128257
2.9,4.4,127.147477
2.9,4.5,127.156361
2.9,4.6,127.1559
2.9,4.7,127.147035
2.9,4.8,127.130657
2.9,4.9,127.10761
2.9,5,127.078683
2.9,5.1,127.044618
2.9,5.2,127.006109
2.9,5.3,126.963799
2.9,5.4,126.918284
2.9,5.5,126.870116
2.9,5.6,126.819802
2.9,5.7,126.767803
2.9,5.8,126.714545
2.9,5.9,126.660409
2.9,6,126.605743
2.9,6.1,126.550856
2.9,6.2,126.496029
2.9,6.3,126.441506
2.9,6.4,126.387507
2.9,6.5,126.334221
2.9,6.6,126.281813
2.9,6.7,126.230426
2.9,6.8,126.180181
2.9,6.9,126.131178
2.9,7,126.0835
2.9,7.1,126.037214
2.9,7.2,125.992372
2.9,7.3,125.949011
2.9,7.4,125.907158
2.9,7.5,125.866829
2.9,7.6,125.82803
2.9,7.7,125.790759
2.9,7.8,125.755005
2.9,7.9,125.720753
2.9,8,125.687981
2.9,8.1,125.656662
2.9,8.2,125.626766
2.9,8.3,125.598258
2.9,8.4,125.571103
2.9,8.5,125.54526
2.9,8.6,125.52069
2.9,8.7,125.497351
2.9,8.8,125.475199
2.9,8.9,125.454192
2.9,9,125.434285
2.9,9.1,125.415434
2.9,9.2,125.397597
2.9,9.3,125.38073
2.9,9.4,125.364791
2.9,9.5,125.349738
2.9,9.6,125.335531
2.9,9.7,125.322129
2.9,9.8,125.309494
2.9,9.9,125.297589
2.9,10,125.286377
3,3.1,124.455352
3,3.2,124.693713
3,3.3,124.9079
3,3.4,125.099165
3,3.5,125.26876
3,3.6,125.417924
3,3.7,125.547886
3,3.8,125.659854
3,3.9,125.755017
3,4,125.834536
3,4.1,125.899542
3,4.2,125.951135
3,4.3,125.990378
3,4.4,126.018296
3,4.5,126.035874
3,4.6,126.044055
3,4.7,126.043738
3,4.8,126.035777
3,4.9,126.020984
3,5,126.000122
3,5.1,125.97391
3,5.2,125.943022
3,5.3,125.908087
3,5.4,125.86969
3,5.5,125.828374
3,5.6,125.784639
3,5.7,125.738945
3,5.8,125.691715
3,5.9,125.643332
3,6,125.594146
3,6.1,125.544471
3,6.2,125.49459
3,6.3,125.444757
3,6.4,125.395196
3,6.5,125.346105
3,6.6,125.297658
3,6.7,125.250005
3,6.8,125.203276
3,6.9,125.157581
3,7,125.113011
3,7.1,125.069644
3,7.2,125.027538
3,7.3,124.986742
3,7.4,124.947291
3,7.5,124.909209
3,7.6,124.872511
3,7.7,124.837202
3,7.8,124.80328
3,7.9,124.770738
3,8,124.739559
3,8.1,124.709725
3,8.2,124.681213
3,8.3,124.653993
3,8.4,124.628036
3,8.5,124.603308
3,8.6,124.579774
3,8.7,124.557398
3,8.8,124.53614
3,8.9,124.515963
3,9,124.496826
3,9.1,124.478691
3,9.2,124.461517
3,9.3,124.445265
3,9.4,124.429897
3,9.5,124.415372
3,9.6,124.401654
3,9.7,124.388706
3,9.8,124.376491
3,9.9,124.364975
3,10,124.354122
3.1,3.2,123.498297
3.1,3.3,123.714946
3.1,3.4,123.909644
3.1,3.5,124.083527
3.1,3.6,124.237729
3.1,3.7,124.373375
3.1,3.8,124.491578
3.1,3.9,124.593436
3.1,4,124.680026
3.1,4.1,124.752401
3.1,4.2,124.811589
3.1,4.3,124.858586
3.1,4.4,124.894358
3.1,4.5,124.919835
3.1,4.6,124.935912
3.1,4.7,124.943445
3.1,4.8,124.94325
3.1,4.9,124.936103
3.1,5,124.92274
3.1,5.1,124.903855
3.1,5.2,124.880102
3.1,5.3,124.852092
3.1,5.4,124.820397
3.1,5.5,124.78555
3.1,5.6,124.748042
3.1,5.7,124.708329
3.1,5.8,124.666829
3.1,5.9,124.623927
3.1,6,124.57997
3.1,6.1,124.535277
3.1,6.2,124.490135
3.1,6.3,124.4448
3.1,6.4,124.399502
3.1,6.5,124.354448
3.1,6.6,124.309816
3.1,6.7,124.265765
3.1,6.8,124.222432
3.1,6.9,124.179935
3.1,7,124.138374
3.1,7.1,124.097834
3.1,7.2,124.058384
3.1,7.3,124.020078
3.1,7.4,123.982961
3.1,7.5,123.947064
3.1,7.6,123.912411
3.1,7.7,123.879013
3.1,7.8,123.846878
3.1,7.9,123.816003
3.1,8,123.78638
3.1,8.1,123.757997
3.1,8.2,123.730837
3.1,8.3,123.704877
3.1,8.4,123.680092
3.1,8.5,123.656455
3.1,8.6,123.633936
3.1,8.7,123.612503
3.1,8.8,123.592122
3.1,8.9,123.57276
3.1,9,123.554379
3.1,9.1,123.536946
3.1,9.2,123.520424
3.1,9.3,123.504776
3.1,9.4,123.489968
3.1,9.5,123.475963
3.1,9.6,123.462726
3.1,9.7,123.450224
3.1,9.8,123.438422
3.1,9.9,123.427289
3.1,10,123.41679
3.2,3.3,122.543452
3.2,3.4,122.740382
3.2,3.5,122.917378
3.2,3.6,123.07547
3.2,3.7,123.215687
3.2,3.8,123.339049
3.2,3.9,123.446566
3.2,4,123.539233
3.2,4.1,123.618028
3.2,4.2,123.683905
3.2,4.3,123.737799
3.2,4.4,123.780613
3.2,4.5,123.813224
3.2,4.6,123.836476
3.2,4.7,123.851181
3.2,4.8,123.858116
3.2,4.9,123.858023
3.2,5,123.851607
3.2,5.1,123.839536
3.2,5.2,123.822441
3.2,5.3,123.800915
3.2,5.4,123.775513
3.2,5.5,123.746757
3.2,5.6,123.715128
3.2,5.7,123.681075
3.2,5.8,123.645012
3.2,5.9,123.607319
3.2,6,123.568344
3.2,6.1,123.528406
3.2,6.2,123.487794
3.2,6.3,123.446767
3.2,6.4,123.40556
3.2,6.5,123.364383
3.2,6.6,123.323422
3.2,6.7,123.282841
3.2,6.8,123.242784
3.2,6.9,123.203376
3.2,7,123.164725
3.2,7.1,123.126923
3.2,7.2,123.090045
3.2,7.3,123.054155
3.2,7.4,123.019304
3.2,7.5,122.985531
3.2,7.6,122.952866
3.2,7.7,122.92133
3.2,7.8,122.890934
3.2,7.9,122.861685
3.2,8,122.83358
3.2,8.1,122.806614
3.2,8.2,122.780774
3.2,8.3,122.756045
3.2,8.4,122.732407
3.2,8.5,122.709838
3.2,8.6,122.688313
3.2,8.7,122.667804
3.2,8.8,122.648282
3.2,8.9,122.629718
3.2,9,122.61208
3.2,9.1,122.595335
3.2,9.2,122.579452
3.2,9.3,122.564398
3.2,9.4,122.55014
3.2,9.5,122.536646
3.2,9.6,122.523883
3.2,9.7,122.511819
3.2,9.8,122.500424
3.2,9.9,122.489667
3.2,10,122.479517
3.3,3.4,121.595175
3.3,3.5,121.774193
3.3,3.6,121.935108
3.3,3.7,122.078854
3.3,3.8,122.206364
3.3,3.9,122.318562
3.3,4,122.416366
3.3,4.1,122.500677
3.3,4.2,122.572384
3.3,4.3,122.632352
3.3,4.4,122.681428
3.3,4.5,122.720434
3.3,4.6,122.750165
3.3,4.7,122.771387
3.3,4.8,122.784838
3.3,4.9,122.791223
3.3,5,122.791216
3.3,5.1,122.785457
3.3,5.2,122.774553
3.3,5.3,122.759077
3.3,5.4,122.739568
3.3,5.5,122.716532
3.3,5.6,122.690439
3.3,5.7,122.66173
3.3,5.8,122.630812
3.3,5.9,122.598061
3.3,6,122.563823
3.3,6.1,122.528415
3.3,6.2,122.492126
3.3,6.3,122.455218
3.3,6.4,122.417929
3.3,6.5,122.380472
3.3,6.6,122.343038
3.3,6.7,122.305795
3.3,6.8,122.268895
3.3,6.9,122.232468
3.3,7,122.196627
3.3,7.1,122.161472
3.3,7.2,122.127085
3.3,7.3,122.093536
3.3,7.4,122.060883
3.3,7.5,122.029172
3.3,7.6,121.99844
3.3,7.7,121.968714
3.3,7.8,121.940012
3.3,7.9,121.912346
3.3,8,121.885722
3.3,8.1,121.860137
3.3,8.2,121.835587
3.3,8.3,121.812061
3.3,8.4,121.789544
3.3,8.5,121.768019
3.3,8.6,121.747466
3.3,8.7,121.727862
3.3,8.8,121.709182
3.3,8.9,121.691401
3.3,9,121.67449
3.3,9.1,121.658421
3.3,9.2,121.643165
3.3,9.3,121.628694
3.3,9.4,121.614976
3.3,9.5,121.601984
3.3,9.6,121.589686
3.3,9.7,121.578053
3.3,9.8,121.567058
3.3,9.9,121.556671
3.3,10,121.546865
3.4,3.5,120.657304
3.4,3.6,120.820051
3.4,3.7,120.966356
3.4,3.8,121.097067
3.4,3.9,121.213029
3.4,4,121.315081
3.4,4.1,121.404055
3.4,4.2,121.48077
3.4,4.3,121.54603
3.4,4.4,121.600623
3.4,4.5,121.645316
3.4,4.6,121.680856
3.4,4.7,121.707962
3.4,4.8,121.727334
3.4,4.9,121.739638
3.4,5,121.745516
3.4,5.1,121.745581
3.4,5.2,121.740412
3.4,5.3,121.730562
3.4,5.4,121.716552
3.4,5.5,121.69887
3.4,5.6,121.677977
3.4,5.7,121.6543
3.4,5.8,121.62824
3.4,5.9,121.600167
3.4,6,121.570422
3.4,6.1,121.53932
3.4,6.2,121.50715
3.4,6.3,121.474174
3.4,6.4,121.440631
3.4,6.5,121.406737
3.4,6.6,121.372686
3.4,6.7,121.338652
3.4,6.8,121.304789
3.4,6.9,121.271233
3.4,7,121.238104
3.4,7.1,121.205506
3.4,7.2,121.173528
3.4,7.3,121.142245
3.4,7.4,121.111722
3.4,7.5,121.082012
3.4,7.6,121.053157
3.4,7.7,121.02519
3.4,7.8,120.998136
3.4,7.9,120.972012
3.4,8,120.94683
3.4,8.1,120.922593
3.4,8.2,120.899301
3.4,8.3,120.876948
3.4,8.4,120.855527
3.4,8.5,120.835023
3.4,8.6,120.815421
3.4,8.7,120.796702
3.4,8.8,120.778847
3.4,8.9,120.761831
3.4,9,120.745633
3.4,9.1,120.730227
3.4,9.2,120.715587
3.4,9.3,120.701687
3.4,9.4,120.688501
3.4,9.5,120.676
3.4,9.6,120.66416
3.4,9.7,120.652951
3.4,9.8,120.642349
3.4,9.9,120.632326
3.4,10,120.622858
3.5,3.6,119.733192
3.5,3.7,119.881157
3.5,3.8,120.014188
3.5,3.9,120.133053
3.5,4,120.238521
3.5,4.1,120.331351
3.5,4.2,120.412298
3.5,4.3,120.482105
3.5,4.4,120.541503
3.5,4.5,120.591206
3.5,4.6,120.63191
3.5,4.7,120.664293
3.5,4.8,120.689009
3.5,4.9,120.706692
3.5,5,120.717948
3.5,5.1,120.723359
3.5,5.2,120.723482
3.5,5.3,120.718845
3.5,5.4,120.709947
3.5,5.5,120.697263
3.5,5.6,120.681237
3.5,5.7,120.662287
3.5,5.8,120.640802
3.5,5.9,120.617145
3.5,6,120.591653
3.5,6.1,120.564637
3.5,6.2,120.536382
3.5,6.3,120.507152
3.5,6.4,120.477185
3.5,6.5,120.446698
3.5,6.6,120.415888
3.5,6.7,120.384932
3.5,6.8,120.353987
3.5,6.9,120.323195
3.5,7,120.292678
3.5,7.1,120.262547
3.5,7.2,120.232895
3.5,7.3,120.203805
3.5,7.4,120.175345
3.5,7.5,120.147573
3.5,7.6,120.120539
3.5,7.7,120.09428
3.5,7.8,120.068828
3.5,7.9,120.044204
3.5,8,120.020425
3.5,8.1,119.997501
3.5,8.2,119.975436
3.5,8.3,119.954229
3.5,8.4,119.933877
3.5,8.5,119.91437
3.5,8.6,119.895698
3.5,8.7,119.877845
3.5,8.8,119.860796
3.5,8.9,119.844532
3.5,9,119.829032
3.5,9.1,119.814275
3.5,9.2,119.800239
3.5,9.3,119.7869
3.5,9.4,119.774234
3.5,9.5,119.762218
3.5,9.6,119.750825
3.5,9.7,119.740034
3.5,9.8,119.729818
3.5,9.9,119.720153
3.5,10,119.711017
3.6,3.7,118.825739
3.6,3.8,118.960274
3.6,3.9,119.081243
3.6,4,119.189344
3.6,4.1,119.285273
3.6,4.2,119.36972
3.6,4.3,119.44337
3.6,4.4,119.506896
3.6,4.5,119.560961
3.6,4.6,119.606215
3.6,4.7,119.643288
3.6,4.8,119.672797
3.6,4.9,119.695335
3.6,5,119.711477
3.6,5.1,119.721775
3.6,5.2,119.726757
3.6,5.3,119.726928
3.6,5.4,119.722768
3.6,5.5,119.714731
3.6,5.6,119.703247
3.6,5.7,119.688721
3.6,5.8,119.671532
3.6,5.9,119.652035
3.6,6,119.630558
3.6,6.1,119.607409
3.6,6.2,119.58287
3.6,6.3,119.557201
3.6,6.4,119.53064
3.6,6.5,119.503406
3.6,6.6,119.475695
3.6,6.7,119.447687
3.6,6.8,119.419543
3.6,6.9,119.391405
3.6,7,119.363403
3.6,7.1,119.335649
3.6,7.2,119.308242
3.6,7.3,119.281269
3.6,7.4,119.254804
3.6,7.5,119.22891
3.6,7.6,119.20364
3.6,7.7,119.179039
3.6,7.8,119.155141
3.6,7.9,119.131976
3.6,8,119.109562
3.6,8.1,119.087916
3.6,8.2,119.067046
3.6,8.3,119.046957
3.6,8.4,119.027648
3.6,8.5,119.009115
3.6,8.6,118.991351
3.6,8.7,118.974345
3.6,8.8,118.958085
3.6,8.9,118.942555
3.6,9,118.927739
3.6,9.1,118.913619
3.6,9.2,118.900174
3.6,9.3,118.887385
3.6,9.4,118.87523
3.6,9.5,118.863688
3.6,9.6,118.852737
3.6,9.7,118.842354
3.6,9.8,118.832518
3.6,9.9,118.823205
3.6,10,118.814395
3.7,3.8,117.937428
3.7,3.9,118.05976
3.7,4,118.169768
3.7,4.1,118.268086
3.7,4.2,118.355345
3.7,4.3,118.432171
3.7,4.4,118.499185
3.7,4.5,118.556998
3.7,4.6,118.606214
3.7,4.7,118.647419
3.7,4.8,118.681188
3.7,4.9,118.70808
3.7,5,118.728633
3.7,5.1,118.74337
3.7,5.2,118.752792
3.7,5.3,118.757378
3.7,5.4,118.757588
3.7,5.5,118.753856
3.7,5.6,118.746596
3.7,5.7,118.7362
3.7,5.8,118.723033
3.7,5.9,118.707441
3.7,6,118.689746
3.7,6.1,118.670249
3.7,6.2,118.649226
3.7,6.3,118.626936
3.7,6.4,118.603614
3.7,6.5,118.579478
3.7,6.6,118.554726
3.7,6.7,118.529537
